Id,Regione,Titolo,Codice,Descrizione,Importo
IT-MARCHE,Marche,CONTRIBUTI E TRASFERIMENTI CORRENTI,2202,Donazioni da imprese,206815
IT-MARCHE,Marche,CONTRIBUTI E TRASFERIMENTI CORRENTI,2203,Contributi e trasferimenti correnti da Famiglie,62427.9
IT-MARCHE,Marche,CONTRIBUTI E TRASFERIMENTI CORRENTI,2204,Donazioni da famiglie,77162.15
IT-MARCHE,Marche,CONTRIBUTI E TRASFERIMENTI CORRENTI,2205,Contributi e trasferimenti correnti da Istituzioni sociali senza fine di lucro,198641.83
IT-MARCHE,Marche,CONTRIBUTI E TRASFERIMENTI CORRENTI,2206,Donazioni da istituzioni sociali senza fine di lucro,90369
IT-MARCHE,Marche,CONTRIBUTI E TRASFERIMENTI CORRENTI,2301,Contributi e trasferimenti correnti da Unione Europea,113473.58
IT-MARCHE,Marche,ALTRE ENTRATE CORRENTI,3101,Rimborsi assicurativi,1063733.63
IT-MARCHE,Marche,ALTRE ENTRATE CORRENTI,3102,Rimborsi spese per personale comandato,1562707.39
IT-MARCHE,Marche,ALTRE ENTRATE CORRENTI,3103,Rimborsi per l'acquisto di beni per conto di altre strutture sanitarie,15349.37
IT-MARCHE,Marche,ALTRE ENTRATE CORRENTI,3104,Restituzione fondi economali,37797.11
IT-MARCHE,Marche,ALTRE ENTRATE CORRENTI,3105,Riscossioni IVA,1111801.77
IT-MARCHE,Marche,ALTRE ENTRATE CORRENTI,3106,Altri concorsi - recuperi e rimborsi,13996281.6
IT-MARCHE,Marche,ALTRE ENTRATE CORRENTI,3201,Fitti attivi,752281.96
IT-MARCHE,Marche,ALTRE ENTRATE CORRENTI,3202,Interessi attivi,5823.92
IT-MARCHE,Marche,ALTRE ENTRATE CORRENTI,3203,Proventi finanziari,12730.52
IT-MARCHE,Marche,ALTRE ENTRATE CORRENTI,3204,Altri proventi,4483200.69
IT-MARCHE,Marche,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4101,Alienazione di terreni e giacimenti,751632.82
IT-MARCHE,Marche,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4105,Alienazione di altri beni materiali,4000
IT-MARCHE,Marche,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4302,Alienazione di partecipazioni azionarie,50000
IT-MARCHE,Marche,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5101,Contributi e trasferimenti in c/capitale da Stato,271475.25
IT-MARCHE,Marche,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5103,Contributi e trasferimenti da Regione e Prov. Autonoma per finanziamenti di investimenti e fondo di dotazione,25423390.15
IT-MARCHE,Marche,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5106,Contributi e trasferimenti in c/capitale da comuni,200000
IT-MARCHE,Marche,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5199,Contributi e trasferimenti in c/capitale da altre Amministrazioni pubbliche,214144.31
IT-MARCHE,Marche,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5201,Contributi e trasferimenti in c/capitale da Imprese,12000
IT-MARCHE,Marche,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5202,Contributi e trasferimenti in c/capitale da Famiglie,1000
IT-MARCHE,Marche,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5203,Contributi e trasferimenti in c/capitale da Istituzioni sociali senza fine di lucro,2320102.85
IT-MARCHE,Marche,OPERAZIONI FINANZIARIE,6200,Prelievi dai conti di tesoreria unica relativi alle gestioni stralcio e alla spesa in conto capitale,269211.91
IT-MARCHE,Marche,OPERAZIONI FINANZIARIE,6400,Depositi cauzionali,37207.51
IT-MARCHE,Marche,OPERAZIONI FINANZIARIE,6420,Riscossioni derivanti dalla chiusura di acconti e anticipazioni erogate dall'azienda,487.55
IT-MARCHE,Marche,OPERAZIONI FINANZIARIE,6500,Altre operazioni finanziarie,16452.58
IT-MARCHE,Marche,OPERAZIONI FINANZIARIE,6911,Ritenute previdenziali e assistenziali al personale,15637.6
IT-MARCHE,Marche,OPERAZIONI FINANZIARIE,6912,Altre ritenute al personale per conto di terzi,2751.37
IT-MARCHE,Marche,ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,7100,Anticipazioni di cassa,220935923.7
IT-MARCHE,Marche,ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,7201,Mutui da Cassa depositi e prestiti - gestione Tesoro,500000
IT-MARCHE,Marche,ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,7202,Mutui da Cassa depositi e prestiti - gestione CDP spa,2169.75
IT-MARCHE,Marche,INCASSI DA REGOLARIZZARE,9998,Incassi da regolarizzare derivanti dalle anticipazioni di cassa (riscossioni codificate dal cassiere),0
IT-MARCHE,Marche,INCASSI DA REGOLARIZZARE,9999,Altri incassi da regolarizzare (riscossioni codificate dal cassiere),476875.14
IT-TOSCANA,Toscana,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1100,Compartecipazione alla spesa per prestazioni sanitarie (ticket),134502003
IT-TOSCANA,Toscana,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1200,Entrate da Regione e Province autonome per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,75202433.61
IT-TOSCANA,Toscana,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1301,Entrate da aziende sanitarie della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,12377641.31
IT-TOSCANA,Toscana,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1302,Entrate da aziende ospedaliere della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,1203971.94
IT-TOSCANA,Toscana,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1303,Entrate da IRCCS pubblici e Fondazioni IRCCS della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,193428.74
IT-TOSCANA,Toscana,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1400,Entrate per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria ad altre Amministrazioni pubbliche,18710218.64
IT-TOSCANA,Toscana,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1500,Entrate per prestazioni sanitarie erogate a soggetti privati,53808336.92
IT-TOSCANA,Toscana,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1600,Entrate per prestazioni sanitarie erogate in regime di intramoenia,114920690.3
IT-TOSCANA,Toscana,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1700,Entrate per prestazioni non sanitarie,28519447.85
IT-TOSCANA,Toscana,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1800,Entrate per prestazioni di servizi derivanti da sopravvenienze attive,11402477.23
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI CORRENTI,2101,Contributi e trasferimenti correnti da Stato,31060048.38
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI CORRENTI,2102,Contributi e trasferimenti correnti da Regione e Prov. Autonoma per quota fondo sanitario regionale indistinto,5258026779
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI CORRENTI,2103,Contributi e trasferimenti correnti da Regione e Prov. Autonoma per quota fondo sanitario regionale vincolato,94907615.58
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI CORRENTI,2104,Contributi e trasferimenti correnti da Regione e Prov. Autonoma extra fondo sanitario vincolato,494742425.1
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI CORRENTI,2105,Altri contributi e trasferimenti correnti da Regione e Prov. Autonoma,110577082.3
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI CORRENTI,2106,Contributi e trasferimenti correnti da province,126544.19
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI CORRENTI,2107,Contributi e trasferimenti correnti da citta' metropolitane,12731021.36
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI CORRENTI,2108,Contributi e trasferimenti correnti da comuni,39242866.62
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI CORRENTI,2109,Contributi e trasferimenti correnti da unioni di comuni,20351680.09
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI CORRENTI,2110,Contributi e trasferimenti correnti da comunita' montane,1068115.83
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI CORRENTI,2111,Contributi e trasferimenti correnti da aziende sanitarie,906945.12
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI CORRENTI,2113,Contributi e trasferimenti correnti da IRCCS pubblici - Fondazioni IRCCS,23000
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI CORRENTI,2117,Contributi e trasferimenti correnti da Enti di ricerca,26141.77
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI CORRENTI,2121,Contributi e trasferimenti correnti da Universita',207523.51
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI CORRENTI,2199,Contributi e trasferimenti correnti da altre Amministrazioni pubbliche,10284179.76
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI CORRENTI,2201,Contributi e trasferimenti correnti da Imprese,3478492.42
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI CORRENTI,2202,Donazioni da imprese,1625729.41
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI CORRENTI,2203,Contributi e trasferimenti correnti da Famiglie,2792489.13
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI CORRENTI,2204,Donazioni da famiglie,31708.08
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI CORRENTI,2205,Contributi e trasferimenti correnti da Istituzioni sociali senza fine di lucro,228253.88
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI CORRENTI,2206,Donazioni da istituzioni sociali senza fine di lucro,3567729.88
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI CORRENTI,2301,Contributi e trasferimenti correnti da Unione Europea,20104.27
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI CORRENTI,2302,Contributi e trasferimenti correnti da altre istituzioni estere,148253.99
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI CORRENTI,2303,Contributi e trasferimenti correnti da soggetti esteri privati,27200
IT-TOSCANA,Toscana,ALTRE ENTRATE CORRENTI,3101,Rimborsi assicurativi,9235131.85
IT-TOSCANA,Toscana,ALTRE ENTRATE CORRENTI,3102,Rimborsi spese per personale comandato,19397575.67
IT-TOSCANA,Toscana,ALTRE ENTRATE CORRENTI,3103,Rimborsi per l'acquisto di beni per conto di altre strutture sanitarie,4772.49
IT-TOSCANA,Toscana,ALTRE ENTRATE CORRENTI,3104,Restituzione fondi economali,337386.48
IT-TOSCANA,Toscana,ALTRE ENTRATE CORRENTI,3105,Riscossioni IVA,5301028.51
IT-TOSCANA,Toscana,ALTRE ENTRATE CORRENTI,3106,Altri concorsi - recuperi e rimborsi,49289090.27
IT-TOSCANA,Toscana,ALTRE ENTRATE CORRENTI,3201,Fitti attivi,4321776.83
IT-TOSCANA,Toscana,ALTRE ENTRATE CORRENTI,3202,Interessi attivi,127320.31
IT-TOSCANA,Toscana,ALTRE ENTRATE CORRENTI,3203,Proventi finanziari,745.5
IT-TOSCANA,Toscana,ALTRE ENTRATE CORRENTI,3204,Altri proventi,23984351.02
IT-TOSCANA,Toscana,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4101,Alienazione di terreni e giacimenti,46013.99
IT-TOSCANA,Toscana,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4102,Alienazione di fabbricati,3807154.8
IT-TOSCANA,Toscana,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4104,Alienazione di attrezzature sanitarie e  scientifiche,9750
IT-TOSCANA,Toscana,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4105,Alienazione di altri beni materiali,1323.8
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5102,Contributi e trasferimenti da Regione e Prov. Autonoma per ripiani perdite,241261076.3
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5103,Contributi e trasferimenti da Regione e Prov. Autonoma per finanziamenti di investimenti e fondo di dotazione,154342203.9
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5106,Contributi e trasferimenti in c/capitale da comuni,203616.67
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5109,Contributi e trasferimenti in c/capitale da aziende sanitarie,3750
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5199,Contributi e trasferimenti in c/capitale da altre Amministrazioni pubbliche,267584.08
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5201,Contributi e trasferimenti in c/capitale da Imprese,72830.2
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5202,Contributi e trasferimenti in c/capitale da Famiglie,170772.4
IT-TOSCANA,Toscana,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5203,Contributi e trasferimenti in c/capitale da Istituzioni sociali senza fine di lucro,621011
IT-TOSCANA,Toscana,OPERAZIONI FINANZIARIE,6100,Prelievi da conti bancari di deposito,2599233.79
IT-TOSCANA,Toscana,OPERAZIONI FINANZIARIE,6200,Prelievi dai conti di tesoreria unica relativi alle gestioni stralcio e alla spesa in conto capitale,15589588.01
IT-TOSCANA,Toscana,OPERAZIONI FINANZIARIE,6300,Depositi per spese contrattuali,25
IT-TOSCANA,Toscana,OPERAZIONI FINANZIARIE,6400,Depositi cauzionali,2449090.66
IT-TOSCANA,Toscana,OPERAZIONI FINANZIARIE,6500,Altre operazioni finanziarie,435576839
IT-TOSCANA,Toscana,ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,7100,Anticipazioni di cassa,3888091531
IT-TOSCANA,Toscana,ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,7300,Mutui e prestiti da altri soggetti,2600000
IT-TOSCANA,Toscana,INCASSI DA REGOLARIZZARE,9998,Incassi da regolarizzare derivanti dalle anticipazioni di cassa (riscossioni codificate dal cassiere),422761259
IT-TOSCANA,Toscana,INCASSI DA REGOLARIZZARE,9999,Altri incassi da regolarizzare (riscossioni codificate dal cassiere),15138617.22
IT-UMBRIA,Umbria,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1100,Compartecipazione alla spesa per prestazioni sanitarie (ticket),27601043.7
IT-UMBRIA,Umbria,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1200,Entrate da Regione e Province autonome per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,5891179.96
IT-UMBRIA,Umbria,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1301,Entrate da aziende sanitarie della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,246702319.4
IT-UMBRIA,Umbria,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1302,Entrate da aziende ospedaliere della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,16070.54
IT-UMBRIA,Umbria,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1400,Entrate per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria ad altre Amministrazioni pubbliche,40507062.15
IT-UMBRIA,Umbria,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1500,Entrate per prestazioni sanitarie erogate a soggetti privati,7207014.44
IT-UMBRIA,Umbria,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1600,Entrate per prestazioni sanitarie erogate in regime di intramoenia,8359952.79
IT-UMBRIA,Umbria,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1700,Entrate per prestazioni non sanitarie,5579665.83
IT-UMBRIA,Umbria,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1800,Entrate per prestazioni di servizi derivanti da sopravvenienze attive,1795773.6
IT-UMBRIA,Umbria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2101,Contributi e trasferimenti correnti da Stato,3693629.81
IT-UMBRIA,Umbria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2102,Contributi e trasferimenti correnti da Regione e Prov. Autonoma per quota fondo sanitario regionale indistinto,1419897914
IT-UMBRIA,Umbria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2103,Contributi e trasferimenti correnti da Regione e Prov. Autonoma per quota fondo sanitario regionale vincolato,25657253.62
IT-UMBRIA,Umbria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2104,Contributi e trasferimenti correnti da Regione e Prov. Autonoma extra fondo sanitario vincolato,82899.27
IT-UMBRIA,Umbria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2105,Altri contributi e trasferimenti correnti da Regione e Prov. Autonoma,3676665.06
IT-UMBRIA,Umbria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2106,Contributi e trasferimenti correnti da province,3098.76
IT-UMBRIA,Umbria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2108,Contributi e trasferimenti correnti da comuni,9014439.21
IT-UMBRIA,Umbria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2114,Contributi e trasferimenti correnti dagli Istituti Zooprofilattici sperimentali,117063.36
IT-UMBRIA,Umbria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2199,Contributi e trasferimenti correnti da altre Amministrazioni pubbliche,217559.69
IT-UMBRIA,Umbria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2201,Contributi e trasferimenti correnti da Imprese,247018.21
IT-UMBRIA,Umbria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2202,Donazioni da imprese,95600
IT-UMBRIA,Umbria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2203,Contributi e trasferimenti correnti da Famiglie,3706.24
IT-UMBRIA,Umbria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2204,Donazioni da famiglie,23685.03
IT-UMBRIA,Umbria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2205,Contributi e trasferimenti correnti da Istituzioni sociali senza fine di lucro,151590.04
IT-UMBRIA,Umbria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2206,Donazioni da istituzioni sociali senza fine di lucro,373320.29
IT-UMBRIA,Umbria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2302,Contributi e trasferimenti correnti da altre istituzioni estere,25600.11
IT-UMBRIA,Umbria,ALTRE ENTRATE CORRENTI,3101,Rimborsi assicurativi,786602.31
IT-UMBRIA,Umbria,ALTRE ENTRATE CORRENTI,3102,Rimborsi spese per personale comandato,474076.25
IT-UMBRIA,Umbria,ALTRE ENTRATE CORRENTI,3104,Restituzione fondi economali,6295.25
IT-UMBRIA,Umbria,ALTRE ENTRATE CORRENTI,3105,Riscossioni IVA,1169269.7
IT-UMBRIA,Umbria,ALTRE ENTRATE CORRENTI,3106,Altri concorsi - recuperi e rimborsi,13130504.44
IT-UMBRIA,Umbria,ALTRE ENTRATE CORRENTI,3201,Fitti attivi,1272414.45
IT-UMBRIA,Umbria,ALTRE ENTRATE CORRENTI,3202,Interessi attivi,171285.15
IT-UMBRIA,Umbria,ALTRE ENTRATE CORRENTI,3203,Proventi finanziari,322309.01
IT-UMBRIA,Umbria,ALTRE ENTRATE CORRENTI,3204,Altri proventi,51609.02
IT-UMBRIA,Umbria,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4103,Alienazione di Impianti e macchinari,3800
IT-UMBRIA,Umbria,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4105,Alienazione di altri beni materiali,6752
IT-UMBRIA,Umbria,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5101,Contributi e trasferimenti in c/capitale da Stato,14175.6
IT-UMBRIA,Umbria,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5102,Contributi e trasferimenti da Regione e Prov. Autonoma per ripiani perdite,10526000
IT-UMBRIA,Umbria,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5103,Contributi e trasferimenti da Regione e Prov. Autonoma per finanziamenti di investimenti e fondo di dotazione,4994441.88
IT-UMBRIA,Umbria,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5201,Contributi e trasferimenti in c/capitale da Imprese,101207
IT-UMBRIA,Umbria,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5202,Contributi e trasferimenti in c/capitale da Famiglie,465.29
IT-UMBRIA,Umbria,OPERAZIONI FINANZIARIE,6100,Prelievi da conti bancari di deposito,189602.81
IT-UMBRIA,Umbria,OPERAZIONI FINANZIARIE,6400,Depositi cauzionali,5664.53
IT-UMBRIA,Umbria,OPERAZIONI FINANZIARIE,6500,Altre operazioni finanziarie,230175.42
IT-UMBRIA,Umbria,ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,7100,Anticipazioni di cassa,9192929.21
IT-UMBRIA,Umbria,INCASSI DA REGOLARIZZARE,9998,Incassi da regolarizzare derivanti dalle anticipazioni di cassa (riscossioni codificate dal cassiere),4932165.97
IT-UMBRIA,Umbria,INCASSI DA REGOLARIZZARE,9999,Altri incassi da regolarizzare (riscossioni codificate dal cassiere),1539309.63
IT-SARDEGNA,Sardegna,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1100,Compartecipazione alla spesa per prestazioni sanitarie (ticket),23096178.36
IT-SARDEGNA,Sardegna,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1200,Entrate da Regione e Province autonome per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,260465.89
IT-SARDEGNA,Sardegna,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1301,Entrate da aziende sanitarie della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,358377.23
IT-SARDEGNA,Sardegna,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1302,Entrate da aziende ospedaliere della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,40872549.16
IT-SARDEGNA,Sardegna,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1400,Entrate per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria ad altre Amministrazioni pubbliche,4334397.07
IT-SARDEGNA,Sardegna,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1500,Entrate per prestazioni sanitarie erogate a soggetti privati,13676151.14
IT-SARDEGNA,Sardegna,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1600,Entrate per prestazioni sanitarie erogate in regime di intramoenia,9844813.58
IT-SARDEGNA,Sardegna,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1650,Entrate derivanti dalla vendita di beni di consumo,142344.06
IT-SARDEGNA,Sardegna,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1700,Entrate per prestazioni non sanitarie,2271524.99
IT-SARDEGNA,Sardegna,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1800,Entrate per prestazioni di servizi derivanti da sopravvenienze attive,6195089.36
IT-SARDEGNA,Sardegna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2101,Contributi e trasferimenti correnti da Stato,5451572.27
IT-SARDEGNA,Sardegna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2102,Contributi e trasferimenti correnti da Regione e Prov. Autonoma per quota fondo sanitario regionale indistinto,3176449176
IT-SARDEGNA,Sardegna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2103,Contributi e trasferimenti correnti da Regione e Prov. Autonoma per quota fondo sanitario regionale vincolato,31581703.08
IT-SARDEGNA,Sardegna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2104,Contributi e trasferimenti correnti da Regione e Prov. Autonoma extra fondo sanitario vincolato,51866109.88
IT-SARDEGNA,Sardegna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2105,Altri contributi e trasferimenti correnti da Regione e Prov. Autonoma,3488233.57
IT-SARDEGNA,Sardegna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2106,Contributi e trasferimenti correnti da province,2000
IT-SARDEGNA,Sardegna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2108,Contributi e trasferimenti correnti da comuni,368017.4
IT-SARDEGNA,Sardegna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2111,Contributi e trasferimenti correnti da aziende sanitarie,371001.15
IT-SARDEGNA,Sardegna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2112,Contributi e trasferimenti correnti da aziende ospedaliere,35473.81
IT-SARDEGNA,Sardegna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2114,Contributi e trasferimenti correnti dagli Istituti Zooprofilattici sperimentali,255928.33
IT-SARDEGNA,Sardegna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2117,Contributi e trasferimenti correnti da Enti di ricerca,29600
IT-SARDEGNA,Sardegna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2121,Contributi e trasferimenti correnti da Universita',1334910.5
IT-SARDEGNA,Sardegna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2199,Contributi e trasferimenti correnti da altre Amministrazioni pubbliche,71125.99
IT-SARDEGNA,Sardegna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2201,Contributi e trasferimenti correnti da Imprese,213995.05
IT-SARDEGNA,Sardegna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2202,Donazioni da imprese,124575.12
IT-SARDEGNA,Sardegna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2203,Contributi e trasferimenti correnti da Famiglie,4337
IT-SARDEGNA,Sardegna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2204,Donazioni da famiglie,11300
IT-SARDEGNA,Sardegna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2206,Donazioni da istituzioni sociali senza fine di lucro,30822
IT-SARDEGNA,Sardegna,CONTRIBUTI E TRASFERIMENTI CORRENTI,2301,Contributi e trasferimenti correnti da Unione Europea,160000
IT-SARDEGNA,Sardegna,ALTRE ENTRATE CORRENTI,3101,Rimborsi assicurativi,1372051.45
IT-SARDEGNA,Sardegna,ALTRE ENTRATE CORRENTI,3102,Rimborsi spese per personale comandato,5103100.17
IT-SARDEGNA,Sardegna,ALTRE ENTRATE CORRENTI,3104,Restituzione fondi economali,509303.67
IT-SARDEGNA,Sardegna,ALTRE ENTRATE CORRENTI,3105,Riscossioni IVA,1299195.97
IT-SARDEGNA,Sardegna,ALTRE ENTRATE CORRENTI,3106,Altri concorsi - recuperi e rimborsi,19343210.56
IT-SARDEGNA,Sardegna,ALTRE ENTRATE CORRENTI,3201,Fitti attivi,2099926.56
IT-SARDEGNA,Sardegna,ALTRE ENTRATE CORRENTI,3202,Interessi attivi,307899.76
IT-SARDEGNA,Sardegna,ALTRE ENTRATE CORRENTI,3203,Proventi finanziari,10898.43
IT-SARDEGNA,Sardegna,ALTRE ENTRATE CORRENTI,3204,Altri proventi,4906096.31
IT-SARDEGNA,Sardegna,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4105,Alienazione di altri beni materiali,10157
IT-SARDEGNA,Sardegna,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5101,Contributi e trasferimenti in c/capitale da Stato,805379.07
